"","x_mean","y_mean","z_mean","x_variance","y_variance","z_variance","x_sd","y_sd","z_sd","x_max","y_max","z_max","x_min","y_min","z_min","x_range","y_range","z_range","ODBA"
"1362",-2.1663295587725,2.0089739435425,-9.0948870694075,0.616911107289672,7.4997497496723,1.61970912311483,0.785436889437765,2.73856709789486,1.27267793377383,0.021970888,7.2100206783,-7.1189496806,-3.4714003072,-3.168039389,-12.3509488435,3.4933711952,10.3780600673,5.2319991629,3.44922092142939
"1363",-2.2289465896325,3.22102211667,-8.714816638415,1.13931679383949,5.33890301823875,3.47652130404207,1.06738783665521,2.3106066342497,1.86454318910613,0.2197088802,8.1932053163,-6.3684579974,-5.6465182211,-1.5512468732,-14.6453091322,5.8662271013,9.7444521895,8.2768511348,4.51609508600121
"1364",-1.509949279175,4.4325240760975,-8.386208494275,3.33552007585724,5.96030941731001,5.54456562616506,1.82634062426954,2.44137449345855,2.35469013378938,6.6791499581,9.1108443117,-5.403540119,-5.8222853253,0.6991535203,-14.9455058054,12.5014352834,8.4116907914,9.5419656864,5.11124366214424
"1365",-2.3876862555725,3.950763603505,-8.7153527039,1.95881276486049,5.44989511231328,4.60570986887278,1.39957592322121,2.33450104140334,2.14609176618167,-0.2856215443,8.6738733615,-6.1325891827,-7.0965968305,-0.3277282127,-15.2885877178,6.8109752862,9.0016015742,9.1559985351,4.90926338292667
"1366",-1.69450473854,5.1103752625925,-8.142298697235,1.67467144226328,5.72947848120213,4.10423756336704,1.29409097140166,2.39363290443671,2.02589179458505,1.8894963697,8.4116907914,-5.853835129,-5.9541106534,-0.6773049728,-16.2749482157,7.8436070231,9.0889957642,10.4211130867,3.99790120275727
"1367",-2.0927270839075,4.44508699091,-8.339570796815,0.726301629956812,2.52422435772134,1.30143911166675,0.852233318966591,1.58878077711223,1.14080634275356,0.3075924323,7.4503547009,-6.5828841926,-4.2843231639,1.1361244705,-12.6297028973,4.5919155962,6.3142302304,6.0468187047,2.76834975820848
"1368",-2.35198356254,3.772151727595,-8.73143466854,3.00803700256221,6.40749354107746,5.41663667481932,1.73436933856725,2.53130273595978,2.32736689733684,1.4940203854,9.1763899542,-6.0682613242,-6.7450626221,-0.983184638,-14.8597353274,8.2390830075,10.1595745922,8.7914740032,5.28280098547151
"1369",-1.8290764276575,4.8405457008475,-8.33045768352,1.46446703025984,5.55738810347223,6.95252918040039,1.2101516558927,2.35741131402058,2.6367649080645,2.175117914,9.4385725243,-4.6530484358,-4.3282649399,0.2621825701,-16.2535055962,6.5033828539,9.1763899542,11.6004571604,4.23232176670273
"1370",-3.1265241416675,-1.35127389424,-9.67437592596,0.112719528260353,0.800193437183208,0.0809883915680679,0.335737290541806,0.894535319136818,0.284584594748324,-2.358808977,-0.0225776758,-8.7702286432,-4.5853482917,-3.3414960125,-10.3072790239,2.2265393147,3.3189183367,1.5370503807,0.690242033993636
"1371",-2.16303392556,4.63298449951,-8.168029840655,2.67788133192584,3.79524785042678,4.08993468404527,1.63642333518128,1.9481395869975,2.02235869322068,0.7250393047,9.2637841442,-5.4249827386,-7.5579854789,1.8134294433,-13.444522439,8.2830247836,7.4503547009,8.0195397004,4.33249321373758
"1372",-2.290465076085,4.5586994379625,-8.2205642584775,0.727019521107243,2.6531749432682,1.26188101636117,0.852654397225067,1.62885694377014,1.12333477483837,-0.8129228567,8.4116907914,-5.9824908461,-5.6465182211,2.2067032985,-11.836325975,4.8335953644,6.2049874929,5.8538351289,3.29614883903364
"1373",-2.2410305780375,4.410129314895,-8.178215084935,3.34968016961025,4.31435988178753,3.24466923737765,1.83021314868248,2.07710372436899,1.80129654343133,0.6810975286,8.8049646465,-5.2963270214,-9.0080640882,0.8520933529,-12.9298995706,9.6891616168,7.9528712936,7.6335725492,4.66998602289182
"1374",2.432490913335,5.2779597633575,-8.2402885544825,0.43199210680517,1.72585712217294,0.828322151256365,0.657261064422022,1.31371881396779,0.910122052944749,4.6877615721,8.0243071349,-5.5524149525,1.4863634253,2.3281792532,-9.8099979595,3.2013981468,5.6961278817,4.257583007,1.94813224757182
"1375",2.525102788295,4.39754634673,-8.669338800805,0.55679761054876,2.43570295039625,0.767549029446266,0.746188723144997,1.56067387701475,0.876098755532883,4.5962930536,7.0297451238,-6.9569784187,0.663146759,1.7630872015,-10.4025481718,3.9331462946,5.2666579223,3.4455697531,2.06127874079636
"1376",3.4129190957825,2.51861527465,-8.9957900751775,0.468543544633984,2.79041527111524,0.718231844891901,0.684502406594735,1.67045361238055,0.847485601583827,5.8768523123,5.3570726506,-7.3959045019,1.7150347215,-0.2486405028,-11.1926151216,4.1618175908,5.6057131534,3.7967106197,2.58690446094727
"1377",1.899115114935,7.26821396961,-6.66783586141,0.119247955580593,0.187547996590264,0.206386250282477,0.345322972853809,0.433068120034555,0.454297534972926,2.8583912025,7.6626482217,-6.0791262523,1.3491606476,6.0125794306,-7.9884547142,1.5092305549,1.6500687911,1.9093284619,0.430289269094545
"1378",3.29515337825,2.083494394805,-9.27341082281,0.268339073279378,2.3734468908243,0.518712982075399,0.518014549293143,1.5405995231806,0.720217315867509,4.9164328683,5.2440542402,-7.7909379768,1.5320976845,-1.2205988318,-11.521809684,3.3843351838,6.464653072,3.7308717072,1.79124514217848
"1379",2.7577758321675,3.4691001057025,-8.89922633687,0.484714736037552,4.35497946555535,1.25582142045983,0.696214576145567,2.08685875553554,1.12063438304374,5.1451041645,7.3914040369,-6.5619449438,0.2515384258,-1.1979951497,-12.2240914171,4.8935657387,8.5893991866,5.6621464733,3.18228247789818
"1380",3.0144593621575,2.8367620997925,-9.1817850029425,0.358442079805604,2.28769280009056,1.09697121199938,0.598700325543259,1.5125120826263,1.04736393483802,4.5505587944,5.7639389279,-7.0667099395,1.7836361104,0.6102994159,-11.6973801173,2.766922684,5.153639512,4.6306701778,2.62681402126727
"1381",2.87897161916,-2.59151214933,-9.149962861905,0.25120385843281,4.75189234533052,0.726471289623285,0.501202412636661,2.17988356233321,0.852332851427941,3.7730763873,0.0678110462,-6.1230188606,1.0976222218,-9.2901133308,-11.1926151216,2.6754541655,9.357924377,5.069596261,2.38696482923
"1382",3.30087016065,0.422123762665,-9.5104309077375,0.250741288082952,3.8722561620684,1.65574462318836,0.500740739388111,1.96780490955491,1.28675740650224,4.8020972202,4.8823953271,-5.1793277818,1.6464333326,-5.5831094713,-14.1992587915,3.1556638876,10.4655047984,9.0199310097,2.56445095820394
"1383",3.219691850495,3.15886456929,-8.9469595484275,0.519344495733724,2.77204451783485,1.28621137753566,0.72065560133376,1.66494580026944,1.1341125947346,4.756362961,7.0749524879,-7.0228173312,1.3948949068,0.2260368207,-12.0485209838,3.3614680542,6.8489156672,5.0257036526,2.65362765173091
"1384",4.05720047283,2.1332224953575,-8.9058102281225,0.380162774673975,3.5207990323331,1.26321151110971,0.616573413855945,1.87637923467861,1.12392682640362,5.3737754607,4.1590775009,-7.0886562437,2.9041254617,-3.5035707209,-10.97315208,2.469649999,7.6626482218,3.8844958363,2.08953248124667
